loss,class
1.0751188101812133e-07,0.0
2.641081888220329e-08,0.0
3.798711406132722e-05,0.0
6.780028561680145e-09,0.0
2.714991646380442e-08,0.0
4.2206050169435114e-08,0.0
2.28822238117519e-08,0.0
6.7534150582009406e-06,0.0
2.1871925049935982e-08,0.0
3.0523539439206096e-08,0.0
1.300603188216978e-07,0.0
1.069426566678674e-07,0.0
6.209016019559374e-08,0.0
2.48342759418818e-08,0.0
3.710091221417339e-08,0.0
5.128085760671023e-08,0.0
7.565915800073253e-08,0.0
1.2290671811523229e-05,0.0
2.7063489762256638e-08,0.0
1.2427270760276541e-07,0.0
3.798789488220148e-05,0.0
3.798715578461987e-05,0.0
1.2759864688650396e-07,0.0
4.015863054495663e-08,0.0
2.3648143494199673e-08,0.0
3.3405424139634284e-08,0.0
2.714991646380442e-08,0.0
2.714991646380442e-08,0.0
2.643764092753878e-08,0.0
4.479104405795202e-06,0.0
5.480647256092443e-09,0.0
9.999854844329385e-05,0.0
9.999854844329385e-05,0.0
1.0475516636219247e-08,0.0
4.165470718273819e-08,0.0
9.999854844329385e-05,0.0
2.1767616884911132e-07,0.0
1.5187263927093264e-08,0.0
4.644692077615214e-08,0.0
8.772909888531912e-08,0.0
1.538276715728109e-07,0.0
7.112324439572472e-08,0.0
9.999854844329385e-05,0.0
4.9915911190391245e-08,0.0
1.0321736626522216e-07,0.0
1.1101365415425953e-08,0.0
9.985566419885848e-08,0.0
1.0316372206352887e-07,0.0
1.3214946162780926e-07,0.0
9.340346124634591e-08,0.0
1.0281801531284891e-08,0.0
4.887581032251379e-09,0.0
1.0203123381754003e-07,0.0
1.748800331271839e-08,0.0
9.635985168377273e-08,0.0
3.198683352162201e-08,0.0
2.4884939916315588e-08,0.0
1.1254847369090342e-07,0.0
1.1252165159005677e-07,0.0
3.283023927935021e-08,0.0
9.537935525006296e-08,0.0
3.9732457325203277e-08,0.0
1.3890266808864276e-07,0.0
1.2820959452941316e-07,0.0
1.2835860622545504e-08,0.0
2.500236104797554e-07,0.0
2.218484941178376e-08,0.0
4.763305322383427e-08,0.0
9.998693745818438e-05,0.0
2.2587180813461117e-08,0.0
1.0654330554896069e-07,0.0
9.792149343228558e-08,0.0
2.514505456674809e-06,0.0
1.9413233342001644e-08,0.0
1.6853213796222032e-08,0.0
2.6220084004528433e-08,0.0
1.3390779870851595e-07,0.0
1.058194070875252e-06,0.0
3.100335686065273e-08,0.0
1.1658668845539644e-07,0.0
2.6351214225991002e-08,0.0
1.3320446390953997e-07,0.0
7.180869783114371e-08,0.0
2.4508238524192497e-05,0.0
1.3655424506686566e-08,0.0
1.0495782192686071e-07,0.0
1.925826130246308e-08,0.0
4.241466641066696e-08,0.0
5.695641200146434e-06,0.0
4.4888259254898794e-08,0.0
8.676052336064733e-08,0.0
9.666085513658251e-08,0.0
3.514886002853233e-08,0.0
9.374320770904033e-08,0.0
6.090700797517112e-08,0.0
8.331239459273588e-08,0.0
2.3099780734762248e-08,0.0
8.01265262122384e-08,0.0
9.719133653246294e-08,0.0
1.2129545551901095e-07,0.0
1.6877651693056617e-07,0.0
3.8474507215804566e-05,0.0
5.202293541557086e-08,0.0
6.5022470385661584e-06,0.0
9.23246171465392e-08,0.0
7.850527986302443e-08,0.0
1.2365398156837425e-05,0.0
1.760482837672198e-07,0.0
4.480183249783987e-08,0.0
1.320242918608657e-08,0.0
1.0972917387394702e-07,0.0
9.530186923029368e-08,0.0
2.5904179359910003e-08,0.0
1.0146200941177496e-07,0.0
9.044409052614843e-08,0.0
9.151399394417664e-08,0.0
6.493926234065629e-08,0.0
1.126259597106727e-07,0.0
1.1329651200979419e-07,0.0
3.932118529725858e-08,0.0
5.756914778239459e-08,0.0
3.7708879574311944e-08,0.0
3.6326051794435963e-08,0.0
1.5757680379353213e-07,0.0
8.763075121922218e-08,0.0
4.4888259254898794e-08,0.0
3.0523539439206096e-08,0.0
1.6358197193547485e-07,0.0
7.44849464620884e-08,0.0
4.5463444115182866e-08,0.0
1.3505816837357294e-07,0.0
1.0764003101232439e-07,0.0
1.0107457920190624e-07,0.0
3.075897783679574e-08,0.0
2.8607250091701335e-08,0.0
2.5564432897215585e-08,0.0
7.307231635410628e-08,0.0
6.626248546431998e-08,0.0
7.552802777926996e-08,0.0
5.3685905057440124e-08,0.0
5.532205259846275e-08,0.0
2.8204918745535127e-08,0.0
4.2361022264484825e-08,0.0
3.347694970488457e-08,0.0
1.3909638319357713e-07,0.0
1.478403848499363e-07,0.0
2.957284533360246e-08,0.0
1.2865066888546402e-07,0.0
9.567737847561323e-08,0.0
2.5776029365706933e-08,0.0
1.2543201800511205e-07,0.0
7.045865255112223e-08,0.0
5.626380602228788e-08,0.0
1.0626316368696741e-07,0.0
8.221566907386103e-08,0.0
5.4731966601881183e-08,0.0
1.7556250589125415e-07,0.0
1.1380315147657632e-07,0.0
7.562339521810739e-08,0.0
1.4734268606493268e-08,0.0
7.526576733634483e-08,0.0
2.645552234660693e-08,0.0
3.0306161297579335e-05,0.0
1.088678867526618e-07,0.0
4.445314535336695e-08,0.0
6.654262732631327e-08,0.0
6.320476713353675e-08,0.0
2.4780631795699664e-08,0.0
9.999850075960219e-05,0.0
9.999838155028976e-05,0.0
2.6917458348985422e-08,0.0
3.7987501491537086e-05,0.0
1.2583136912401878e-07,0.0
7.595420099902331e-08,0.0
7.110536297665657e-08,0.0
9.999854844329385e-05,0.0
2.3978949275115596e-08,0.0
8.946061386517917e-08,0.0
9.999854844329385e-05,0.0
2.0861626288120062e-08,0.0
9.999854844329385e-05,0.0
2.85267837891614e-08,0.0
1.0475814636740735e-07,0.0
9.533763212394112e-09,0.0
6.938874918860518e-08,0.0
2.018213330722007e-08,0.0
1.1424720611539782e-07,0.0
1.5180111359466005e-07,0.0
3.798717068575617e-05,0.0
2.8336048966997696e-08,0.0
1.420110503938598e-07,0.0
2.1532178531730406e-08,0.0
3.228187651991279e-08,0.0
1.2021661141920424e-07,0.0
9.999854844329385e-05,0.0
9.999854844329385e-05,0.0
7.161796295346887e-08,0.0
1.913607176277901e-08,0.0
1.715958166920114e-07,0.0
9.999854844329385e-05,0.0
2.9730797655911677e-08,0.0
5.028844020845131e-08,0.0
2.793043930423266e-07,0.0
2.7167797882872566e-08,0.0
2.8780103550308045e-08,0.0
6.55561704380845e-08,0.0
1.5011132185194414e-07,0.0
1.471757930053338e-07,0.0
1.5166998337319747e-07,0.0
2.434551783865666e-08,0.0
3.308355904049686e-08,0.0
6.454587167626859e-08,0.0
3.521740536652312e-08,0.0
1.2639016267331331e-06,0.0
8.749366054324061e-08,0.0
1.1996949054574539e-05,0.0
4.8774482207112756e-08,0.0
3.791424440087085e-05,0.0
2.6446581664828432e-08,0.0
9.849667823705848e-08,0.0
1.0020435139884255e-07,0.0
4.4262708470662463e-07,0.0
8.825958022568839e-08,0.0
5.5906178140525315e-08,0.0
3.3313930974029744e-07,0.0
1.2579560634139364e-07,0.0
1.485645814617734e-08,0.0
3.3603311529425247e-07,0.0
1.516252798532827e-07,0.0
2.7805567571117267e-08,0.0
4.3886901174861375e-08,0.0
8.426308869833951e-08,0.0
1.8194318338953875e-08,0.0
1.342386044894319e-07,0.0
1.0109246062097439e-07,0.0
1.6499543651430608e-05,0.0
2.201199595317705e-08,0.0
1.0938942741125259e-07,0.0
1.1707544655862157e-07,0.0
5.148351339342308e-08,0.0
3.466308215256669e-08,0.0
4.609823357616807e-08,0.0
4.1413308386140695e-08,0.0
3.8546324877521154e-08,0.0
4.5078994132573654e-08,0.0
1.1922419407645647e-07,0.0
2.132535041020091e-07,0.0
1.54584650517969e-08,0.0
1.1146068885380707e-07,0.0
1.3488531502598855e-08,0.0
9.497106344937775e-08,0.0
1.7908514050718654e-07,0.0
9.271800781092692e-08,0.0
4.436671859630802e-08,0.0
1.3828874021847405e-07,0.0
5.424320849865605e-08,0.0
8.964538828833503e-08,0.0
1.7237011080251125e-05,0.0
2.256929939439297e-08,0.0
9.742379509137115e-09,0.0
4.664152991595765e-07,0.0
3.500878912529126e-08,0.0
8.034706347353055e-09,0.0
1.4013052382898018e-07,0.0
2.3117662153830395e-08,0.0
4.135072350266891e-08,0.0
4.1019917721752985e-08,0.0
3.661807877909238e-05,0.0
1.2320280418473721e-08,0.0
4.953146120778203e-08,0.0
1.383721867482735e-07,0.0
3.6046804011722754e-07,0.0
1.3270676506902518e-07,0.0
6.878674222747445e-08,0.0
1.2008548119774167e-07,0.0
2.692103461614571e-07,0.0
3.13490638333773e-08,0.0
1.3188422095762463e-07,0.0
2.3847819053653027e-08,0.0
1.511037391946919e-07,0.0
2.264678541416225e-08,0.0
5.11944308496513e-08,0.0
5.300134568464787e-07,0.0
1.637548254495927e-07,0.0
4.1228533962984834e-08,0.0
2.1070242529351914e-08,0.0
6.347596825824038e-08,0.0
7.405579301507555e-08,0.0
1.5783012355467876e-07,0.0
2.218484941178376e-08,0.0
9.999718945733205e-05,0.0
9.998894017428895e-05,0.0
8.513331655691436e-08,0.0
1.8723607588419353e-07,0.0
9.233355782831771e-08,0.0
5.104223036484269e-06,0.0
1.366227903493453e-07,0.0
7.514357779666075e-08,0.0
9.33310534829786e-05,0.0
1.2252331125934837e-07,0.0
7.822101334940656e-05,0.0
4.6202541696783996e-08,0.0
1.9032359659859405e-07,0.0
1.8551350158611196e-07,0.0
1.7609298723162343e-07,0.0
1.9720197304841573e-08,0.0
2.1243095987958624e-08,0.0
3.914865364840638e-05,0.0
6.106198007022083e-08,0.0
6.622672268169485e-08,0.0
1.9413233342001644e-08,0.0
1.9100308980153867e-08,0.0
6.049186160738015e-07,0.0
1.3234317673274362e-07,0.0
9.999854844329385e-05,0.0
4.213452460418483e-08,0.0
1.3717115310878272e-07,0.0
9.999854844329385e-05,0.0
1.2419522158299614e-07,0.0
9.6694531760126e-07,0.0
2.412736483688772e-07,0.0
2.6732683925829564e-08,0.0
2.4947524799787375e-08,0.0
1.1542141765404196e-07,0.0
2.5853515385476216e-08,0.0
8.504688979985542e-08,0.0
3.826659428811092e-05,0.0
1.8255413092142566e-07,0.0
4.1928411702725184e-05,0.0
1.913097256285176e-05,0.0
3.28192511439189e-05,0.0
4.168757614854061e-05,0.0
9.27256371681198e-05,0.0
2.731680946789213e-08,0.0
6.091296842969011e-08,0.0
7.34031221350222e-08,0.0
3.786683189662116e-08,0.0
1.4460385249500506e-07,0.0
3.485381703024155e-08,0.0
9.999854844329385e-05,0.0
4.816182092414795e-05,0.0
1.5305281115307346e-07,0.0
1.2624860166199361e-07,0.0
6.296545443495863e-07,0.0
1.550674481833285e-06,0.0
7.82459996473588e-08,0.0
1.4560521057504247e-07,0.0
1.884200625665835e-05,0.0
4.123747464476333e-08,0.0
1.379409172971628e-05,0.0
5.736053154116273e-08,0.0
2.00995808511496e-07,0.0
1.847400418926154e-05,0.0
3.866851441720522e-08,0.0
1.8080771474975694e-07,0.0
1.1894703244172269e-07,0.0
1.256912982207777e-07,0.0
3.498494725170412e-08,0.0
1.3742447286992935e-07,0.0
1.0309517672553809e-07,0.0
2.858042799085469e-08,0.0
1.7000139238813292e-07,0.0
1.1173189003402185e-07,0.0
3.7987274993876785e-05,0.0
3.364427481805511e-05,0.0
3.842606055915111e-05,0.0
2.570578527874933e-06,0.0
1.1201799229502298e-07,0.0
3.778040519507338e-08,0.0
3.846883885775187e-08,0.0
3.0776859200352736e-08,0.0
3.798726307296775e-05,0.0
5.675256412551302e-08,0.0
2.5418401483944365e-08,0.0
3.5881997155614463e-08,0.0
3.320477697730003e-05,0.0
1.1740029194052965e-07,0.0
1.04105475487354e-07,0.0
1.2112260206040425e-07,0.0
4.957083900329739e-05,0.0
1.1340976081218862e-07,0.0
3.197789283984351e-08,0.0
1.9101799071579156e-07,0.0
4.945638616116801e-05,0.0
1.197725568358939e-07,0.0
1.622319267109645e-07,0.0
8.209347958968811e-08,0.0
3.332793806435385e-08,0.0
7.648468233939259e-08,0.0
3.822385179609109e-05,0.0
1.355096735711063e-05,0.0
3.707409011332674e-08,0.0
9.999854844329385e-05,0.0
2.8851816865101716e-05,0.0
3.799331890502861e-05,0.0
2.6664138587838778e-08,0.0
1.0445416268733808e-07,0.0
5.801320242121609e-08,0.0
1.3336837668636818e-07,0.0
2.9909048320906817e-05,0.0
3.1185151056549094e-08,0.0
3.519356349293597e-08,0.0
1.0917485065999058e-07,0.0
1.0943115064839673e-07,0.0
7.459819526448283e-08,0.0
2.5776029365706933e-08,0.0
3.697872267448931e-08,0.0
4.2634977102578405e-05,0.0
1.014828710581026e-07,0.0
2.9730797655911677e-08,0.0
7.941127044871326e-08,0.0
4.366040373660599e-09,0.0
1.1418462123192604e-07,0.0
1.6471148000971533e-07,0.0
1.316994465899799e-07,0.0
1.6210523701091013e-05,0.0
1.0405183128566072e-07,0.0
3.875980485596878e-05,0.0
1.0123253152421547e-07,0.0
1.5725791897716536e-07,0.0
1.777708580097902e-08,0.0
9.999854844329385e-05,0.0
5.899071862766636e-08,0.0
1.760125211511281e-08,0.0
2.6479364220194075e-08,0.0
1.3234913724277376e-07,0.0
2.2447109854708896e-08,0.0
4.085898511667312e-09,0.0
1.8212199758022022e-08,0.0
1.3487875838779487e-05,0.0
1.2472454062252175e-05,0.0
9.366870208306401e-09,0.0
3.165602774070609e-08,0.0
1.0018646997977441e-07,0.0
7.268786664905283e-09,0.0
4.034042474085299e-08,0.0
1.086920530667956e-07,0.0
1.457095186956584e-07,0.0
8.04215692105292e-08,0.0
3.338158226604714e-08,0.0
1.286089456483199e-07,0.0
2.0757318167504138e-08,0.0
2.4798513159256656e-08,0.0
1.3193190470479893e-07,0.0
5.1203371531429796e-08,0.0
9.999854844329385e-05,0.0
2.2111884377948856e-05,0.0
2.9477477950276185e-08,0.0
3.8145340555773545e-05,0.0
2.2587180813461117e-08,0.0
3.7987090219509144e-05,0.0
9.497106344937775e-08,0.0
5.2726270270058e-08,0.0
8.526444677837693e-08,0.0
1.058101683663674e-07,0.0
1.0680258576462634e-07,0.0
8.541941881791549e-08,0.0
1.3418794057050925e-07,0.0
8.577704669967806e-08,0.0
3.7987090219509144e-05,0.0
1.363098659874975e-07,0.0
4.288554315033511e-08,0.0
8.013546694952806e-08,0.0
7.610321258404288e-08,0.0
1.2110770092410675e-07,0.0
7.336735935239706e-08,0.0
3.34185460615506e-05,0.0
8.579492811874621e-08,0.0
4.3119282736285846e-05,0.0
5.148947384794208e-08,0.0
3.9519641908624236e-05,0.0
5.8972837208598214e-08,0.0
2.9069186094079827e-08,0.0
9.454396631476502e-06,0.0
8.637011292351912e-08,0.0
3.4877658903828697e-08,0.0
1.032859115865596e-06,0.0
1.8812555600864428e-05,0.0
4.6420098675305494e-08,0.0
1.7416179669231001e-07,0.0
1.7721090216353775e-05,0.0
3.295242881903429e-08,0.0
3.229975793898094e-08,0.0
6.246566949642447e-08,0.0
3.5035611170626756e-08,0.0
1.5841424909674134e-07,0.0
2.5242567798078156e-08,0.0
2.6986003686976207e-08,0.0
4.26769268535921e-08,0.0
3.229975793898094e-08,0.0
7.151365483285293e-08,0.0
1.5517473657006173e-07,0.0
1.6888976578847174e-08,0.0
3.6132336689501604e-08,0.0
9.999854844329385e-05,0.0
1.2249052870398273e-07,0.0
9.512007503439731e-08,0.0
3.569722278796976e-08,0.0
3.882646668400329e-08,0.0
8.053481806843476e-08,0.0
7.022619443630323e-08,0.0
1.7012060164504635e-07,0.0
1.9988418202285713e-08,0.0
4.1019917721752985e-08,0.0
1.519560856341986e-07,0.0
1.0388934902846418e-05,0.0
3.82267724238014e-05,0.0
6.982386309013702e-08,0.0
1.9720197304841573e-08,0.0
2.7741164745131407e-06,0.0
1.261740958139727e-07,0.0
3.778934587685188e-08,0.0
6.405115306301329e-08,0.0
6.334483803677781e-08,0.0
2.2709370297634037e-07,0.0
1.1448860491199533e-07,0.0
2.292692727615554e-08,0.0
7.418692323653812e-08,0.0
2.954900351552647e-08,0.0
3.368556594611642e-08,0.0
2.5817752658362225e-08,0.0
3.515780071031083e-08,0.0
1.585960432926377e-07,0.0
1.2581348770495062e-07,0.0
4.262328270740997e-08,0.0
7.913410886949063e-08,0.0
2.3039580038649177e-07,0.0
4.751980442143984e-08,0.0
1.034915476171853e-07,0.0
1.4636218957571175e-07,0.0
8.253753417299846e-08,0.0
3.241300674137536e-08,0.0
1.9282997194268037e-07,0.0
5.6552888566059666e-08,0.0
1.811474612679625e-07,0.0
1.6340613824960864e-07,0.0
3.7987274993876785e-05,0.0
9.999854844329385e-05,0.0
9.902119917841992e-08,0.0
3.7987090219509144e-05,0.0
3.7987975348504016e-05,0.0
1.0900348729836028e-06,0.0
5.0374866965510235e-08,0.0
4.8336388078321406e-08,0.0
1.1259317715530705e-07,0.0
3.204175621477489e-05,0.0
9.07927777261325e-08,0.0
8.311599725551239e-06,0.0
1.707971145652203e-08,0.0
1.4248490730527629e-08,0.0
4.3538214030388456e-08,0.0
4.446618085291158e-05,0.0
3.658384187426739e-07,0.0
1.365363636477975e-07,0.0
3.968775386079964e-08,0.0
2.995729531621167e-08,0.0
1.6716719143487903e-07,0.0
1.3473630332994666e-07,0.0
3.248453230662564e-08,0.0
2.0036420786481267e-05,0.0
6.071329287023676e-08,0.0
6.262064159147417e-08,0.0
1.7565787333009158e-07,0.0
3.3345819483422e-08,0.0
1.3972223197278383e-07,0.0
2.3901463255346316e-08,0.0
1.1823416087110738e-06,0.0
1.0833067004872602e-05,0.0
2.052187976991449e-08,0.0
1.3280213250786261e-07,0.0
2.4606884214514176e-06,0.0
1.1691749423631236e-07,0.0
1.1578798621758302e-07,0.0
1.4004111706670636e-08,0.0
6.807446674671997e-08,0.0
2.1228194851661128e-08,0.0
9.425878791311211e-08,0.0
1.0391176038241964e-07,0.0
2.5111437576615587e-08,0.0
1.0027289673683333e-07,0.0
7.964074833627277e-08,0.0
3.010630695674239e-08,0.0
2.474784924033402e-08,0.0
5.513131772078789e-08,0.0
1.316994465899799e-07,0.0
4.5236946454882864e-08,0.0
1.3566613578922266e-07,0.0
4.661381378023985e-08,0.0
6.459057514067222e-08,0.0
9.147227070703251e-08,0.0
1.1702180241243944e-07,0.0
8.069277039074398e-08,0.0
1.9308925221385716e-08,0.0
2.018213330722007e-08,0.0
1.7559814944258444e-05,0.0
3.70062540390036e-05,0.0
9.132325906650179e-08,0.0
1.0889172862624895e-07,0.0
8.554160835759957e-08,0.0
6.439984026299736e-08,0.0
1.405477563114439e-07,0.0
3.5428823031926016e-06,0.0
9.999854844329385e-05,0.0
3.7320558280433935e-05,0.0
1.0909229822057347e-06,0.0
3.360698317101877e-05,0.0
4.330277568830996e-08,0.0
1.838922254018738e-05,0.0
1.1341870149396711e-07,0.0
5.282461793615493e-08,0.0
1.0810196707021404e-07,0.0
1.3303757090545226e-07,0.0
4.801154275192448e-09,0.0
4.800558224189433e-08,0.0
4.6405197539008e-08,0.0
8.246004815322917e-08,0.0
2.391934461890331e-08,0.0
9.458065301224954e-08,0.0
4.578544029491478e-05,0.0
1.1174679117031934e-07,0.0
5.840659308560379e-08,0.0
1.0656118691251768e-07,0.0
1.0968447040954337e-07,0.0
8.579492811874621e-08,0.0
3.097947624544348e-05,0.0
7.262826171528478e-08,0.0
3.3843518268425635e-08,0.0
2.5904179359910003e-08,0.0
7.392764302087248e-08,0.0
3.7987090219509144e-05,0.0
1.0559261144335706e-07,0.0
1.5519261798912986e-07,0.0
2.3326278395062247e-08,0.0
1.2943446998697994e-07,0.0
1.3582408811153186e-07,0.0
1.1909306385499392e-07,0.0
2.1722913409405263e-08,0.0
8.373260735797024e-08,0.0
3.798758493806688e-05,0.0
2.277791563562482e-08,0.0
2.5433302675753013e-08,0.0
9.8708274761061e-08,0.0
3.44187031287097e-08,0.0
8.041262852875069e-08,0.0
2.778768620756027e-08,0.0
1.0790527173802018e-07,0.0
1.403093380751728e-08,0.0
2.714991646380442e-08,0.0
3.798722731018512e-05,0.0
2.1645427389635983e-08,0.0
2.9898733737319765e-06,0.0
3.0252338314502454e-08,0.0
1.2031197885804167e-07,0.0
2.54958875592248e-08,0.0
3.798717068575617e-05,0.0
4.2206050169435114e-08,0.0
2.7605892011663913e-08,0.0
1.4520585945613577e-07,0.0
6.7204239054678585e-09,0.0
1.856982763978459e-08,0.0
2.9468537212986536e-08,0.0
8.853674186042218e-08,0.0
3.4746528682366124e-08,0.0
3.009736621945274e-08,0.0
3.820657841482673e-08,0.0
9.29683472893029e-08,0.0
8.599460367819956e-08,0.0
1.7020404817484578e-07,0.0
3.4976006569925626e-08,0.0
9.999854844329385e-05,0.0
4.861652988480354e-08,0.0
3.001689997242396e-08,0.0
2.81095513066977e-08,0.0
4.204810975371306e-05,0.0
6.315410315910295e-08,0.0
3.000795929064546e-08,0.0
5.9461595311823354e-08,0.0
1.4972091141481593e-07,0.0
1.7941594628810247e-07,0.0
6.970116094969898e-05,0.0
1.879662328395273e-07,0.0
1.1025965526982744e-07,0.0
2.566874101783151e-08,0.0
1.3112426172969585e-07,0.0
1.7431378856010023e-07,0.0
3.677904711503596e-08,0.0
2.7638674567029556e-08,0.0
3.936588876166221e-08,0.0
1.644432591122712e-07,0.0
6.175041373289933e-08,0.0
2.6908517667206924e-08,0.0
2.349644965468652e-07,0.0
2.7130914493275508e-05,0.0
7.329881395889512e-08,0.0
1.749098350112008e-07,0.0
4.3407083808925884e-08,0.0
1.397907773107746e-07,0.0
3.7953258653680087e-08,0.0
5.999207665219263e-08,0.0
1.878261618807751e-07,0.0
3.655254945473596e-08,0.0
4.0331484059074494e-08,0.0
1.3582408811153186e-07,0.0
5.3441526033583133e-08,0.0
1.210957799595576e-07,0.0
1.7410517237437954e-08,0.0
1.1145174817202856e-07,0.0
1.91490238300047e-05,0.0
1.664370345350564e-07,0.0
1.156479152588308e-07,0.0
2.439916204034995e-08,0.0
1.0981560063100594e-07,0.0
8.594393970376578e-08,0.0
2.6246906105375077e-08,0.0
2.5661698701459906e-05,0.0
7.628500677993924e-08,0.0
2.0504892446779768e-07,0.0
1.1083185984734086e-07,0.0
4.3284894269241816e-08,0.0
3.8632751634580086e-08,0.0
2.8735400085904405e-08,0.0
3.307461830320721e-08,0.0
1.0561943348869256e-07,0.0
5.072355416549431e-08,0.0
2.675056534489771e-08,0.0
3.6185980891194893e-08,0.0
7.740855434414958e-08,0.0
2.6157499121056646e-08,0.0
2.4519265387645684e-07,0.0
4.0189624963966575e-07,0.0
1.7020404817484578e-07,0.0
7.47084638951289e-08,0.0
1.2530088778364948e-07,0.0
6.889403063086103e-08,0.0
2.499818871871001e-08,0.0
3.823688435204583e-05,0.0
6.611347387930043e-08,0.0
9.17365934278638e-05,0.0
1.3797283562936679e-07,0.0
4.9671532111023096e-08,0.0
3.929436319641193e-08,0.0
1.25309828465428e-07,0.0
2.275109359028933e-08,0.0
3.798715578461987e-05,0.0
7.996857394544034e-08,0.0
3.274381252229128e-08,0.0
4.551175960031456e-05,0.0
2.9748679074979824e-08,0.0
4.038512820525663e-08,0.0
2.204477850854269e-08,0.0
6.117082409272891e-05,0.0
1.4184415738977208e-07,0.0
5.690494338898517e-06,0.0
3.060996619626502e-08,0.0
2.1593571313196162e-07,0.0
3.9443374781431494e-08,0.0
5.482733404071861e-08,0.0
3.249943349843429e-08,0.0
6.485879603811636e-08,0.0
3.7997962118083727e-08,0.0
3.0741096417727594e-08,0.0
4.9163202826241476e-05,0.0
5.5009128236614975e-08,0.0
3.735423197532003e-08,0.0
4.186630370674069e-08,0.0
5.0812961094301585e-08,0.0
4.016757128224628e-08,0.0
3.2472611397587644e-08,0.0
2.531409336332844e-08,0.0
1.3974905407363048e-07,0.0
6.077587775370854e-08,0.0
6.913542942745854e-08,0.0
1.384764948688894e-07,0.0
1.184940371211227e-07,0.0
3.924369922197814e-08,0.0
2.892911519083876e-08,0.0
6.11841696099049e-08,0.0
8.456707237840878e-08,0.0
3.865957367991557e-08,0.0
3.7987090219509144e-05,0.0
4.6420098675305494e-08,0.0
2.574026658308179e-08,0.0
3.5384298370610826e-08,0.0
5.319714695421499e-08,0.0
9.999137204384052e-05,0.0
2.7072430444035136e-08,0.0
1.6904473777249914e-07,0.0
3.003478139149211e-08,0.0
3.798791276362054e-05,0.0
2.6124716565691003e-08,0.0
4.834950105605874e-07,0.0
1.376241484293827e-07,0.0
5.693733854866888e-08,0.0
7.350743025563813e-08,0.0
6.159544163784961e-08,0.0
1.3270974579588506e-08,0.0
9.940862933277748e-08,0.0
8.412301779509845e-08,0.0
3.7987090219509144e-05,0.0
5.553364912246525e-08,0.0
2.173185409118376e-08,0.0
7.226169315174372e-08,0.0
2.8964877973463903e-08,0.0
2.434677549744675e-05,0.0
4.5567752235798794e-08,0.0
1.1489391648542103e-07,0.0
2.2497773829142686e-08,0.0
2.062618794604157e-08,0.0
6.05672615124767e-08,0.0
1.6805232042975137e-07,0.0
3.7989116777487296e-05,0.0
7.44849464620884e-08,0.0
4.5123697596977294e-08,0.0
6.954670151091439e-08,0.0
5.942583252919821e-08,0.0
8.207559817061996e-08,0.0
8.487105611398922e-08,0.0
7.436275692240433e-08,0.0
7.158220017084372e-08,0.0
9.186268114416072e-08,0.0
5.230903773208314e-08,0.0
7.413625926210434e-08,0.0
3.041029063681167e-08,0.0
9.622853071394328e-05,0.0
3.4591556587316413e-08,0.0
6.868243410685853e-08,0.0
5.160355712251788e-05,0.0
3.7987090219509144e-05,0.0
3.494918446907898e-08,0.0
1.0101497460120512e-07,0.0
1.4036596217105867e-07,0.0
1.4089644351142794e-07,0.0
4.5958162672927e-08,0.0
6.984174450920517e-08,0.0
2.7430058325797704e-08,0.0
8.873045696535653e-08,0.0
4.436671859630802e-08,0.0
4.241466641066696e-08,0.0
4.142224906791919e-08,0.0
5.970299410842085e-08,0.0
9.97334746591744e-08,0.0
1.2542307732333356e-07,0.0
2.5895238678131508e-08,0.0
1.6925931452376115e-07,0.0
1.946896369167435e-07,0.0
1.1277497129569226e-07,0.0
4.199743392820326e-08,0.0
4.008114452518735e-08,0.0
7.794797642180851e-08,0.0
2.6656559855207418e-05,0.0
9.32395484695177e-08,0.0
2.465844225601559e-08,0.0
5.912184884912893e-08,0.0
2.6786328127522853e-08,0.0
1.4513433389088548e-07,0.0
1.1425614679717632e-07,0.0
7.564127658166438e-08,0.0
7.118284905193701e-08,0.0
8.263290161183589e-08,0.0
2.8607250091701335e-08,0.0
6.609857268749177e-08,0.0
2.540052012038737e-08,0.0
2.3856759790942676e-08,0.0
1.1082589939282186e-07,0.0
2.9346347673302465e-08,0.0
5.331933649389906e-08,0.0
6.667077732051634e-08,0.0
1.759886791110075e-07,0.0
3.7987090219509144e-05,0.0
1.0289550116608472e-07,0.0
3.765358434126082e-05,0.0
4.653334747769992e-08,0.0
3.9836765445819204e-08,0.0
1.7705560235728735e-08,0.0
2.439916204034995e-08,0.0
1.0918975185179924e-07,0.0
4.554987081673064e-08,0.0
4.300773269001918e-08,0.0
1.008570222788959e-07,0.0
5.257010607300225e-07,0.0
1.320242918608657e-08,0.0
1.1765957210068414e-07,0.0
8.144974939141326e-08,0.0
1.2945235140604808e-07,0.0
6.999075609422474e-08,0.0
3.2770634623137925e-08,0.0
1.2664020416227005e-06,0.0
3.7987090219509144e-05,0.0
1.2904406238092052e-09,0.0
1.6355514989013935e-07,0.0
3.2815338143052716e-08,0.0
4.4938923229332584e-08,0.0
1.349002161067749e-07,0.0
3.4844876348463054e-08,0.0
1.707583713888022e-07,0.0
1.2746751666504139e-07,0.0
4.3103100073345454e-08,0.0
6.300211140233505e-09,0.0
5.967915229034485e-08,0.0
1.366138496675668e-07,0.0
1.2470782155980844e-07,0.0
2.2560358712614473e-08,0.0
2.0599365845194924e-08,0.0
1.4474988390827628e-08,0.0
1.8733144332303093e-07,0.0
1.191467080566872e-07,0.0
